"mel.both_baseMean","mel.both_log2FoldChange","mel.both_padj","mel.both_m.WF","mel.both_m.RE","log2FoldChange.maleREWF"
"FBgn0031065",7.22791628878617,-1.73872737897766,2.09145354310775e-30,6.09180572299779,7.82341252875077,1.73872737897766
"FBgn0031066",11.106019867788,1.59303336594346,6.02738071292809e-50,11.6763815690182,10.091946493932,-1.59303336594346
"FBgn0031068",7.51390867849909,1.9434734330941,2.63804228146628e-47,8.17772890400323,6.17865192790331,-1.9434734330941
"FBgn0031069",11.8107324979022,-1.52823064981776,4.51034230152326e-31,10.8422898003445,12.3519659402322,1.52823064981776
"FBgn0031070",5.17904377733732,3.67231197632095,4.07022641065534e-05,6.04329361148308,1.18911946162324,-3.67231197632095
"FBgn0031074",2.98564616450956,2.06341651279196,0.0573535856370418,3.52995110544631,0.551034026408685,-2.06341651279196
"FBgn0031077",5.85017451706827,-0.321597794369692,0.058627846760769,5.65943960873757,5.96200347553974,0.321597794369692
"FBgn0031078",7.1578141673956,-0.373564010219133,0.000744982052067459,6.95666431071137,7.30752689096045,0.373564010219133
"FBgn0031080",4.32601232706511,2.5479138573658,7.27263753160962e-16,5.02618491711814,2.58099724841259,-2.5479138573658
"FBgn0031081",6.836583564607,1.57719632768077,1.26039341049544e-28,7.40055847507065,5.83282182608878,-1.57719632768077
"FBgn0031082",5.05021931130041,7.3408705805041,0.00340510332489096,3.49579040440588,0.260253685208942,-7.3408705805041
"FBgn0031085",8.81041200053097,3.99336991533632,0.0204507445900268,9.71459850738246,1.14602937119776,-3.99336991533632
"FBgn0031089",9.08212591829171,2.44171005548736,1.50715965597071e-24,9.83094601750056,7.26032116063005,-2.44171005548736
"FBgn0031090",8.1920380671858,-0.173019072946429,0.0394730457174339,8.1022607882952,8.26176409893148,0.173019072946429
"FBgn0031091",4.89050887451652,3.25734457467732,1.13744599807095e-05,5.66657121855862,1.81184183970506,-3.25734457467732
"FBgn0031092",8.47393987075553,-0.59317430113301,7.21320887250411e-07,8.1368085933104,8.71964513741765,0.59317430113301
"FBgn0031093",8.27419421230755,1.81054779512154,8.60881604907071e-55,8.907637361551,7.07284608708168,-1.81054779512154
"FBgn0031094",6.70492143357663,-0.0163299614173135,0.897322826074456,6.70647991789296,6.67373528082999,0.0163299614173135
"FBgn0031097",4.61372819545499,4.90451280352841,5.62382579626018e-19,5.47208213065962,0.790667779548827,-4.90451280352841
"FBgn0031098",6.46517276529442,-0.880147383413573,2.07175935802704e-10,5.95725215344595,6.81008322919522,0.880147383413573
"FBgn0031099",7.27302476489702,0.495609230088682,7.5891818147301e-08,7.49355400469836,6.99551435528498,-0.495609230088682
"FBgn0031100",1.77843147231908,4.39511355190259,3.44657842244421e-07,2.43107053611891,0,-4.39511355190259
"FBgn0031101",5.89622267923512,4.02590909896721,0.00497276544376812,6.76169174485987,0.756364710569787,-4.02590909896721
"FBgn0031103",7.33246484271274,4.01143493049127,0.0160789156198403,8.23526511790828,0.800521844487469,-4.01143493049127
"FBgn0031104",2.68703316700529,3.4723453314887,3.65720566167679e-07,3.45651790603996,0.534693394758341,-3.4723453314887
"FBgn0031106",7.03009361167468,-0.149421379346408,0.183765504695444,6.94819269177721,7.08187378478257,0.149421379346408
"FBgn0031107",8.79674123457344,1.00789600464081,1.95939347226163e-26,9.21138531142467,8.18852795691275,-1.00789600464081
"FBgn0031108",7.88373477485762,3.99387251826631,0.0223335614276847,8.78812205119079,0.858615061959,-3.99387251826631
"FBgn0031109",5.28770650132678,8.31487715449291,1.43736493518462e-26,6.19073163284062,0,-8.31487715449291
"FBgn0031110",6.92082536364043,9.97876677334523,5.32652952587741e-41,7.89426813470239,0,-9.97876677334523
"FBgn0031111",2.75234330272433,3.44979772557397,4.65657568755688e-07,3.41704266874293,0.805854090437572,-3.44979772557397
"FBgn0031114",6.56915098592372,0.0147110990432587,0.92079617693721,6.55682589097426,6.54185347370241,-0.0147110990432587
"FBgn0031115",7.13600628561489,-0.222319352436734,0.0382296949582193,7.01114050559987,7.22889182297864,0.222319352436734
"FBgn0031116",5.61685809551617,4.72044273452243,9.89244035083883e-37,6.52981778131387,1.51838368322357,-4.72044273452243
"FBgn0031117",7.2756290995483,-0.439727589481087,0.000243908089354617,7.03289262830428,7.45914230915632,0.439727589481087
"FBgn0031118",8.2395846480162,0.182525988227217,0.0385960279255434,8.32422099306721,8.13223225394441,-0.182525988227217
"FBgn0031119",7.1801497144817,0.300591972020209,0.019580300577523,7.31644220079988,6.98876709895911,-0.300591972020209
"FBgn0031126",8.27178890335068,-1.87908005245408,7.2208733302338e-63,7.04682181627593,8.90131291728501,1.87908005245408
"FBgn0031127",6.96873077733824,1.76893909994888,1.87956270269632e-08,7.57202113369007,5.59754958056303,-1.76893909994888
"FBgn0031128",9.72184249900108,3.91156842632351,0.0195203928060143,10.6205660283074,1.74060794486352,-3.91156842632351
"FBgn0031129",9.99181801918597,3.97229419699118,0.0042200756152579,10.8980062309333,2.24507794072234,-3.97229419699118
"FBgn0031130",6.58494957878724,3.87698305167361,0.00255427562379592,7.47803769983246,1.21274204364554,-3.87698305167361
"FBgn0031132",6.04278238100802,3.96714592753769,0.00686171977569681,6.9172192187036,0.811904862641055,-3.96714592753769
"FBgn0031134",7.34820782032791,3.96375522282484,0.0180305059401504,8.24439107535169,0.916396882103359,-3.96375522282484
"FBgn0031139",7.34447874825506,3.92976357550515,0.0049172827331282,8.2422428304585,1.25766436126075,-3.92976357550515
"FBgn0031141",1.5373311961767,4.01796104013892,1.39587941887094e-06,2.20168171774468,0,-4.01796104013892
"FBgn0031142",7.414278753956,3.6572714996737,2.98979598014908e-05,8.29716437555793,2.56917405488304,-3.6572714996737
"FBgn0031143",9.1244274650419,-0.82943244587617,8.59079056373763e-06,8.58755523281445,9.46411076344545,0.82943244587617
"FBgn0031144",6.24339829620527,-0.546332983157887,0.00060908327402484,5.92345795420647,6.4625592137202,0.546332983157887
"FBgn0031145",8.01360245868578,0.170693565366232,0.0853988152149346,8.08645782904832,7.91705639005369,-0.170693565366232
"FBgn0031146",3.30337359856498,3.35749207429238,7.9719577121182e-10,4.0053699719508,1.26889673173776,-3.35749207429238
"FBgn0031148",7.8357758288305,0.348452246923354,0.0352732701852598,7.96276554773581,7.63097350893843,-0.348452246923354
"FBgn0031149",8.7361869766089,-1.44116268276632,1.9179807366418e-43,7.83737051415255,9.26773240553634,1.44116268276632
"FBgn0031150",7.74341857189493,-0.367095220761239,0.000209894467952385,7.54356943120625,7.89921068544327,0.367095220761239
"FBgn0031155",5.84613114461288,3.80905879039634,0.000789582646778545,6.72590112249786,1.03148841095261,-3.80905879039634
"FBgn0031157",6.37634885781138,3.34733387660998,8.30042278023375e-08,7.2221078368183,2.89436190386162,-3.34733387660998
"FBgn0031161",8.0943475031253,0.090479690609329,0.242494792796495,8.13576287043391,8.04032649640982,-0.090479690609329
"FBgn0031163",6.75065813034802,3.86166586130544,0.00822554365586457,7.62905414653391,1.09359684043106,-3.86166586130544
"FBgn0031164",5.6746964673879,3.94445116817753,0.000396221679787308,6.55788015652479,0.844433626404764,-3.94445116817753
"FBgn0031168",6.99767276653493,3.92713226599074,0.00316308823021371,7.8932391143169,1.2472498522103,-3.92713226599074
"FBgn0031169",6.57044170230929,1.67487498737492,0.0526666133645313,7.15842390743284,3.58276927436169,-1.67487498737492
"FBgn0031170",9.0784096626324,-0.248128467864487,0.0124162155732891,8.94026855365151,9.18474202936363,0.248128467864487
"FBgn0031171",7.94875399592911,3.8222728768546,0.00174560874048539,8.83883232737471,2.07926297636597,-3.8222728768546
"FBgn0031174",10.089928523058,-2.06268722545474,1.44992599970876e-128,8.71661041590233,10.7668165602542,2.06268722545474
"FBgn0031176",11.4894509979215,8.78413716639952,1.23920553593876e-27,12.448274673453,2.47044517587166,-8.78413716639952
"FBgn0031182",4.9841608914379,3.10044163759344,2.71577526466315e-23,5.76587489207595,2.71768430556926,-3.10044163759344
"FBgn0031183",8.36796330867315,-1.31076127394248,3.08253965049837e-41,7.56076893001485,8.86574373174809,1.31076127394248
"FBgn0031184",7.17158993129461,3.0222138753327,1.07091833708477e-37,7.94919703813805,4.94208436850812,-3.0222138753327
"FBgn0031187",9.4424975490447,1.79088012277502,1.9460867351206e-80,10.0751797848921,8.26445935793294,-1.79088012277502
"FBgn0031188",7.6248196946612,0.486961085706262,1.0904296471772e-06,7.84579292707258,7.34201270031729,-0.486961085706262
"FBgn0031189",5.45300202514753,-0.283623458925613,0.12327103575052,5.27659697634477,5.55093483505215,0.283623458925613
"FBgn0031190",9.39672777182913,-0.276600317660931,0.0977148589412887,9.23794325758292,9.47990437094517,0.276600317660931
"FBgn0031191",7.65678279531287,2.07884856725293,4.51990774895939e-25,8.34812334989583,6.16910234834976,-2.07884856725293
"FBgn0031194",8.21929961470955,-0.95922224841425,6.52710629591005e-19,7.65371338144855,8.60424592154174,0.95922224841425
"FBgn0031195",6.16080723452603,0.101281996727465,0.452079231956394,6.19416573949451,6.1013761427266,-0.101281996727465
"FBgn0031196",2.11493714863824,4.7766810789035,1.7497784838509e-09,2.89559983082698,0,-4.7766810789035
"FBgn0031197",2.15259559726623,1.68636982688149,0.0920088453547279,2.5641320823416,0.461946005403914,-1.68636982688149
"FBgn0031201",6.03102005880456,3.96719690686255,0.0026990666372177,6.91338724368917,0.849532723431572,-3.96719690686255
"FBgn0031208",6.46735491726972,3.86341596294302,0.00644560172142213,7.33592918542875,1.08494942766018,-3.86341596294302
"FBgn0031209",1.88428114718571,2.91788276321814,0.000271052977578475,2.40577788545877,0.512981424658064,-2.91788276321814
"FBgn0031213",8.9734102474538,-0.29325312202922,0.0196057468225526,8.80790377136793,9.08962694827291,0.29325312202922
"FBgn0031214",3.46640797912923,1.79508416870036,3.72458685603165e-07,4.03450977372539,2.10825049602277,-1.79508416870036
"FBgn0031216",8.2312551637951,-0.279652152670571,0.000524076179502158,8.08315615533866,8.35564199249394,0.279652152670571
"FBgn0031217",8.35938699399238,-1.78626431303304,7.74312040497815e-33,7.19142294865656,8.95987294425942,1.78626431303304
"FBgn0031219",2.05420482622686,3.23919539762987,4.72464360079609e-05,2.69226503015601,0.278268218944945,-3.23919539762987
"FBgn0031220",7.80868782035497,2.35289624836087,1.45551475288257e-55,8.53840769654784,6.1781639315819,-2.35289624836087
"FBgn0031224",6.51224617408656,-0.377116834178229,0.0331431864735863,6.27922878323116,6.65686598979606,0.377116834178229
"FBgn0031227",5.63666179449161,-0.0941743559370289,0.605694920419077,5.56974901773405,5.65230133655945,0.0941743559370289
"FBgn0031228",9.21733803586659,0.854873131137122,4.0831694820418e-15,9.57332749941255,8.70986164935897,-0.854873131137122
"FBgn0031229",7.54167561136497,-0.806858145688862,2.93149103450597e-13,7.07488497596382,7.87281034857083,0.806858145688862
"FBgn0031231",6.61378331617287,0.593793831523771,2.10766660217735e-06,6.8579458201007,6.28715093754088,-0.593793831523771
"FBgn0031232",5.72108625692288,3.46794758160125,4.55594496599557e-44,6.56570304485956,3.06788389319229,-3.46794758160125
"FBgn0031233",8.02987618738289,-0.505458112199375,2.11307482074476e-07,7.75275204294823,8.24565271370084,0.505458112199375
"FBgn0031235",7.30861933126104,4.01390495588581,0.00845036456188121,8.20279968016485,1.0543285769862,-4.01390495588581
"FBgn0031238",6.91498726980995,-0.903545152912731,2.06882903522193e-15,6.39122307217857,7.27466376340994,0.903545152912731
"FBgn0031239",5.36318245210003,4.66638710240458,3.01679702429581e-27,6.25775488363809,1.34918309616635,-4.66638710240458
"FBgn0031240",9.73671183743748,3.931842383318,0.0193325199351565,10.641430092707,1.65024828340498,-3.931842383318
"FBgn0031244",7.73636900281032,-0.0401418150844815,0.640379954972444,7.7177830129677,7.74384811258822,0.0401418150844815
"FBgn0031245",9.56378904311522,-0.579346713842865,1.49296923773113e-05,9.23144730918395,9.79856227337285,0.579346713842865
"FBgn0031247",8.3231887651131,2.58436154847576,1.82462709887982e-48,9.09557983891849,6.43185165128702,-2.58436154847576
"FBgn0031248",4.68527966360048,6.96445591715899,2.30618359646524e-15,5.37355186529962,0.188199003438467,-6.96445591715899
"FBgn0031249",9.24165558447402,11.948384103379,3.12171237789676e-46,9.99551408377407,0.17349007096015,-11.948384103379
"FBgn0031250",7.82941959304254,-0.0396428217065209,0.650482915361042,7.80383060221493,7.84384764886438,0.0396428217065209
"FBgn0031251",8.62206478112506,3.35380827771364,1.08791365122407e-17,9.43883582870536,5.77601511021559,-3.35380827771364
"FBgn0031253",7.15560106663152,-0.534526683449998,0.00736555661359524,6.85939082691251,7.31288825104625,0.534526683449998
"FBgn0031254",1.19142519194227,3.4660377752651,0.000111853645486928,1.71312360352309,0,-3.4660377752651
"FBgn0031255",2.60021301831778,3.49855027968127,2.60115648856245e-06,3.27555043164906,0.413876129564227,-3.49855027968127
"FBgn0031256",9.17063368732,-1.75536479964215,3.37368944514447e-17,8.00052291912042,9.73439792907973,1.75536479964215
"FBgn0031257",5.29810819058495,0.75715623515735,0.0218100187892837,5.57471103869288,4.67263099037904,-0.75715623515735
"FBgn0031258",10.1885197012035,-3.00899275490547,2.24724011726784e-87,8.00715262299956,10.9740029109509,3.00899275490547
"FBgn0031260",11.3672213256551,-2.83041461169047,2.244201786385e-135,9.33757813087635,12.1588011225671,2.83041461169047
"FBgn0031261",6.12469319366337,3.74752549909088,2.21587739547997e-34,6.98876229824333,3.05832607560218,-3.74752549909088
"FBgn0031263",10.2118356699766,-0.92398599248877,3.08600265893612e-07,9.62864068810039,10.5737004225825,0.92398599248877
"FBgn0031264",7.16547079472448,2.80359523727478,2.57251769096525e-42,7.94225819534567,5.11571323846392,-2.80359523727478
"FBgn0031265",8.00113719946524,1.59178905332596,1.05053380519468e-19,8.58351786209339,6.92319988225237,-1.59178905332596
"FBgn0031266",8.31355240134134,-0.384339274974317,3.81817546214092e-09,8.10260088632853,8.49028802733001,0.384339274974317
"FBgn0031267",5.90944804720108,1.00752372194142,0.000698057854758322,6.19565953972828,5.27167763834974,-1.00752372194142
"FBgn0031268",7.38699408472379,-1.24703321934416,2.04637372374531e-07,6.60366855936839,7.77963298524291,1.24703321934416
"FBgn0031270",4.29738014143887,-0.677844189580052,0.0385960279255434,3.85700547646996,4.43868921500502,0.677844189580052
"FBgn0031273",8.02924620786363,-4.13951782729367,3.57605438697366e-120,4.81121038266466,8.91887726016932,4.13951782729367
"FBgn0031275",6.2090826901769,3.89611553521649,0.000284432632701639,7.0946930880522,1.13068550057761,-3.89611553521649
"FBgn0031276",7.04842750663584,5.42091034235428,4.47970420984616e-34,7.93570351129782,2.17416457993269,-5.42091034235428
"FBgn0031277",7.00432510852371,9.33830647898078,1.41826643565892e-26,7.67891472266613,0.245223864623851,-9.33830647898078
"FBgn0031279",7.82147906051685,4.0075598401963,0.0119923143407342,8.72430390429872,1.02425287051753,-4.0075598401963
"FBgn0031281",5.72810473549402,0.334071017391134,0.14603878940738,5.86909604442339,5.42078843298735,-0.334071017391134
"FBgn0031282",5.80628292030444,-0.371659634998972,0.0317243917003161,5.58591070816458,5.94609041319283,0.371659634998972
"FBgn0031283",2.93389594604176,3.80937461216345,2.01118248208977e-07,3.69161171064574,0.551034026408685,-3.80937461216345
"FBgn0031284",5.90171167608806,-0.39421962331168,0.00320686400519758,5.66794171899797,6.08314478608245,0.39421962331168
"FBgn0031285",12.4796990948278,-1.07329297675056,5.82390291503145e-28,11.8382673341177,12.9046993480202,1.07329297675056
"FBgn0031286",6.28000968474139,0.0729125165730988,0.527783177370892,6.29850355364299,6.24452325590455,-0.0729125165730988
"FBgn0031287",5.90728893558778,0.507008855200464,0.00315411735415408,6.11216172525137,5.60682292925711,-0.507008855200464
"FBgn0031288",3.77093216671125,3.61167027732534,1.26901120584068e-06,4.59124268528934,0.732170749031168,-3.61167027732534
"FBgn0031289",6.9799116303483,-2.12542233558777,3.69937284298728e-06,5.47894926824904,7.23704350074369,2.12542233558777
"FBgn0031292",8.30730340860978,3.9207721913855,0.0152646002896408,9.19212434600889,1.48554414176016,-3.9207721913855
"FBgn0031294",11.0587030947706,0.885438411408114,8.99714622180261e-07,11.3917199480836,10.516222249518,-0.885438411408114
"FBgn0031295",8.57795766148635,4.97539188714532,0.00148841433496095,9.42947193860302,1.20063800494177,-4.97539188714532
"FBgn0031296",5.62197072436817,3.80794519727953,0.00701165243658785,6.49472085807459,0.932166563755642,-3.80794519727953
"FBgn0031298",7.86228900112114,0.398813779286783,0.00327494231837884,8.0391680862688,7.6197490968962,-0.398813779286783
"FBgn0031299",7.40277430636954,-0.22195534604079,0.195444384915808,7.27890075677261,7.45483091703164,0.22195534604079
"FBgn0031301",6.17838746381651,4.02588787627034,0.00671556381766504,7.04499034909387,0.78197506685951,-4.02588787627034
"FBgn0031302",1.89268793637706,4.5355251581301,1.14105512383257e-07,2.54993417143441,0,-4.5355251581301
"FBgn0031304",9.46605155806542,-0.0393729068457431,0.615846375553852,9.44211460559701,9.47803521230642,0.0393729068457431
"FBgn0031305",7.27503896179359,1.02386708029027,8.82731588900652e-05,7.6466631079009,6.56462211296691,-1.02386708029027
"FBgn0031306",8.45585706043246,5.78391832193536,3.34944887220309e-69,9.29495359831081,3.69510032014122,-5.78391832193536
"FBgn0031307",5.28210304667364,3.98830326347613,2.29043274069367e-29,6.11627241119427,2.34416836846671,-3.98830326347613
"FBgn0031309",5.44004169731815,0.0503208707451894,0.824865324224396,5.43919292677975,5.34333319195039,-0.0503208707451894
"FBgn0031310",7.69818659183783,-0.410145946972805,4.84257802326349e-08,7.47510451007511,7.88405591978291,0.410145946972805
"FBgn0031312",7.10817755988425,-0.305487919928894,0.0451322432607494,6.93327587314108,7.21567372879281,0.305487919928894
"FBgn0031313",8.34852734367675,2.52260651390251,2.74598655681549e-84,9.10585731041991,6.56873872459813,-2.52260651390251
"FBgn0031314",5.95878501195728,-0.977240870650316,8.97061603680071e-08,5.38151473850095,6.31950894726364,0.977240870650316
"FBgn0031315",6.55966945200841,-0.867903172823301,1.75688790021493e-05,6.03971414268459,6.86570133726114,0.867903172823301
"FBgn0031317",6.98922762115708,-0.675072776750433,0.00162945290651732,6.53197157948352,7.27081442529491,0.675072776750433
"FBgn0031318",8.27842608226921,-0.386125308858144,7.9269807012152e-05,8.06316871850243,8.44783358559556,0.386125308858144
"FBgn0031319",9.46448908236946,-1.55003645769888,9.30887163430559e-97,8.4807445141042,10.0370609319008,1.55003645769888
"FBgn0031320",6.78365108684073,-0.791061022007207,8.64725422963654e-09,6.31977042655085,7.10916893044779,0.791061022007207
"FBgn0031321",5.42836354594636,-0.924944903727575,1.14264721171111e-08,4.9011595795203,5.77988478935928,0.924944903727575
"FBgn0031322",8.22818106161525,0.466146047056158,2.13872937307053e-06,8.4342355101592,7.96569315513474,-0.466146047056158
"FBgn0031323",7.48396066557313,4.0237380970971,0.00938524078088923,8.37445040269166,1.04016505584571,-4.0237380970971
"FBgn0031324",1.65677850909437,4.17112947523628,3.34663636192478e-07,2.35157258553577,0,-4.17112947523628
"FBgn0031327",7.29401912688777,0.808619558259661,1.91659429052577e-05,7.63202728424644,6.76081095544227,-0.808619558259661
"FBgn0031331",4.79597537217242,3.83724202921005,0.000417743222437858,5.63335108822263,0.775343255515146,-3.83724202921005
"FBgn0031332",7.09916851214706,3.99664214682123,0.00605041125025933,7.98832125640703,1.03736366822354,-3.99664214682123
"FBgn0031333",7.63610151381424,3.99917550272185,0.0195937203508724,8.53388000856983,0.862822593842111,-3.99917550272185
"FBgn0031335",8.36041757934366,3.95419595756098,0.0027780523502201,9.2624666355712,1.7821056176057,-3.95419595756098
"FBgn0031337",5.95664488191319,3.94308689394269,0.00666843369944129,6.83866005381853,0.804396568744178,-3.94308689394269
"FBgn0031343",7.89565230622891,3.96991662437933,0.0136782847623238,8.79084000849913,1.15836677757669,-3.96991662437933
"FBgn0031344",5.99716108976911,-0.498502762896816,0.0191692865320771,5.7070803111661,6.14989508754363,0.498502762896816
"FBgn0031345",6.08504714699938,4.15405240785833,0.00482933021243313,6.84492624798694,0.729433847219774,-4.15405240785833
"FBgn0031347",10.4957014384663,3.9432030507134,0.0126762629069117,11.3979937597642,2.34209972095096,-3.9432030507134
"FBgn0031351",3.90260012067252,0.660208438688269,0.0454434114267081,4.1158185604269,3.41498069643099,-0.660208438688269
"FBgn0031356",8.64709544228769,-0.414380191189975,1.23798139472729e-06,8.41765300152301,8.83221808205769,0.414380191189975
"FBgn0031357",5.60842577256427,0.808438424491956,1.99023131267807e-08,5.94772251976747,5.12803311304681,-0.808438424491956
"FBgn0031359",9.06540762128093,1.34996469540773,8.30838933035551e-32,9.58200308726134,8.211818136768,-1.34996469540773
"FBgn0031360",8.69020508479263,-0.111894406583996,0.233910363155961,8.62649667645486,8.73468202664387,0.111894406583996
"FBgn0031361",5.44693487337967,-0.140233100145033,0.472592560323958,5.35725738457815,5.45867635879243,0.140233100145033
"FBgn0031364",4.63385107111831,4.62965003405929,9.01839001603665e-09,5.54333598433441,0.474313441619317,-4.62965003405929
"FBgn0031365",4.19548868592384,3.77147594930145,1.45514592211385e-05,4.97838972050074,0.964495942053819,-3.77147594930145
"FBgn0031367",7.26723671654996,3.98951700582564,0.0163341242759343,8.15884956572516,0.881255475429905,-3.98951700582564
"FBgn0031372",7.54410973191476,3.98089103652857,0.0108060769327257,8.43499829202002,1.07987544749177,-3.98089103652857
"FBgn0031373",5.56384394702134,8.60122085453881,8.85153887098112e-19,6.01697213569785,0,-8.60122085453881
"FBgn0031374",10.5228399181032,-0.0889004759279349,0.381091731299945,10.474892936461,10.5485398297259,0.0889004759279349
"FBgn0031375",3.50567881544274,4.71400227725066,1.48344355456232e-11,4.36591345839189,0.310630981417029,-4.71400227725066
"FBgn0031377",6.78502013686154,-0.0306497881546375,0.771124135704505,6.75610946059373,6.79772385433171,0.0306497881546375
"FBgn0031378",7.17366442399955,1.25344634466904,3.6629269360585e-07,7.62050577959818,6.31280196501724,-1.25344634466904
"FBgn0031379",8.99035095210969,-0.469269809193846,4.83684100348311e-11,8.73257150565272,9.19973532215063,0.469269809193846
"FBgn0031381",8.72630568250021,-0.211405242670863,0.180559345985283,8.61439303948521,8.77545463584882,0.211405242670863
"FBgn0031384",9.05166967883248,-0.849451768596066,0.0660568353376352,8.53920843524778,8.87157739358805,0.849451768596066
"FBgn0031388",6.04082879814745,3.64360047009698,0.00013622833866414,6.8579721106246,1.72332156625898,-3.64360047009698
"FBgn0031389",5.02109293011868,0.854389918543717,0.00166195893184717,5.30360623212319,4.48191881242551,-0.854389918543717
"FBgn0031390",8.45824408130404,-0.163907941772861,0.0861590579604696,8.36868374665728,8.52608964911077,0.163907941772861
"FBgn0031391",6.68667927438885,-0.119392792109434,0.323647164143599,6.60572617161146,6.74034624002054,0.119392792109434
"FBgn0031392",9.13002294956712,1.84372641411686,6.59431749717608e-13,9.76228423341444,7.78160878714853,-1.84372641411686
"FBgn0031393",3.23265766933632,2.68585473934127,7.28658939824782e-06,3.94256036365468,0.957987806320729,-2.68585473934127
"FBgn0031395",7.00914789027761,0.115346381959171,0.222563122312515,7.06743946844289,6.93502865222686,-0.115346381959171
"FBgn0031397",8.07070198545224,-2.03886837868114,5.00831348184596e-45,6.7141016177002,8.72120216691014,2.03886837868114
"FBgn0031398",5.26141178587796,-1.2214570694359,1.76295414767887e-05,4.51201315133032,5.58756454723097,1.2214570694359
"FBgn0031399",7.91325851580888,-0.305277484817037,0.0299833630243056,7.75247224405627,8.01635773646996,0.305277484817037
"FBgn0031401",8.91243524058455,1.4093980738208,6.02759149091659e-18,9.44890735917267,7.97598342300921,-1.4093980738208
"FBgn0031403",4.99114724404655,0.273870559100135,0.378647857123314,5.10759198998291,4.51694962025862,-0.273870559100135
"FBgn0031406",2.31517815067954,-5.44355654955793,4.84859565739681e-07,0.0780954810298583,2.58538961887569,5.44355654955793
"FBgn0031407",7.31728451907907,3.99521172852405,0.0165608806992971,8.21398578594808,0.849893523707084,-3.99521172852405
"FBgn0031409",9.29737646234875,-3.81065376030767,2.34988870461397e-136,6.37393535002571,10.1738028396285,3.81065376030767
"FBgn0031410",8.29633041562465,3.95873924625456,0.006023265475463,9.19873906399027,1.3868541385968,-3.95873924625456
"FBgn0031412",2.68907482034013,5.52124808628096,9.39901665927883e-10,3.3224762761036,0,-5.52124808628096
"FBgn0031413",4.89623392132876,0.754730380581765,0.00341723582686165,5.17591525498655,4.38510965467151,-0.754730380581765
"FBgn0031414",7.70586346019012,9.69526809973432,4.19978594529005e-40,8.67175571147922,0.238799250922411,-9.69526809973432
"FBgn0031417",6.77621277505322,1.40425603328682,7.658951880414e-07,7.23620786741109,5.79989233233212,-1.40425603328682
"FBgn0031418",9.06536031274699,0.224057019608359,0.242160322290576,9.11473349665013,8.92623476423649,-0.224057019608359
"FBgn0031419",3.47391354517924,1.08451186627857,0.000468814912458844,3.85589186958973,2.62216495379027,-1.08451186627857
"FBgn0031420",7.06734201029218,1.19342848154523,1.45579517965495e-13,7.52865721435927,6.31016591859981,-1.19342848154523
"FBgn0031422",4.3737497009003,-1.38965689596366,9.28867331898845e-08,3.49237638339633,4.8233371368007,1.38965689596366
"FBgn0031423",6.9184275933221,3.9556118681509,0.00630601526073402,7.80389185476566,1.11357969456513,-3.9556118681509
"FBgn0031424",7.03745268473469,10.0990692440861,6.99914074809126e-40,7.97318721061642,0,-10.0990692440861
"FBgn0031426",5.19991639428161,3.4081086999794,4.18837228573053e-05,5.53343684019909,1.87399589301387,-3.4081086999794
"FBgn0031428",6.74132505642243,0.318668712621101,0.0563226650740506,6.86004912640191,6.55019638255847,-0.318668712621101
"FBgn0031430",4.66644322284939,6.31603090301589,1.27201001498283e-10,5.13764036653822,0.278268218944945,-6.31603090301589
"FBgn0031431",5.07369060240454,3.91333240855238,0.000525228459482019,5.91441326388832,0.766103529249561,-3.91333240855238
"FBgn0031432",5.37542510483315,4.22579326517414,4.86682054019431e-13,6.03436594737151,1.78236587502948,-4.22579326517414
"FBgn0031434",5.03736966663304,1.49680691667936,0.000849464714807502,5.58031644710426,3.66820662194386,-1.49680691667936
"FBgn0031435",3.16941012082716,1.81683781840746,3.78192851952178e-06,3.76013798441468,1.60084594627233,-1.81683781840746
"FBgn0031436",9.84760601650083,1.81316054604191,1.79363525226425e-52,10.4628623640157,8.6687304916076,-1.81316054604191
"FBgn0031437",8.09329337155107,-0.269072431625036,0.0319042364740397,7.949941777399,8.18984819548458,0.269072431625036
"FBgn0031440",5.92686670940759,4.00823343162291,0.00550935679325801,6.78331287106599,0.802469612972578,-4.00823343162291
"FBgn0031441",4.22946938185254,3.79953175186493,6.95393791846768e-05,5.0768950493695,0.71429280277329,-3.79953175186493
"FBgn0031442",5.68379098179472,3.9596536099065,0.00469519256267937,6.55654467651079,0.763717685324818,-3.9596536099065
"FBgn0031443",7.50782209037605,4.02967217107731,0.0171750065155514,8.4044727637149,0.896833395946264,-4.02967217107731
"FBgn0031444",6.27768485552054,3.89668130268097,0.010171424958962,7.16519612948632,0.835965432299082,-3.89668130268097
"FBgn0031446",1.61594667211474,1.74406635360072,0.0387402308613584,2.06670213610673,0.361862908454273,-1.74406635360072
"FBgn0031449",9.32282699495079,0.480133038744887,0.0137145706223905,9.50118610698838,9.01684291963189,-0.480133038744887
"FBgn0031450",8.5455737591811,-0.0286778050925612,0.842482037216983,8.52662248536122,8.52146959030213,0.0286778050925612
"FBgn0031451",7.46182763289324,3.85143818922506,0.00634403807430095,8.35441101095533,1.4445638403706,-3.85143818922506
"FBgn0031452",6.53470805783526,-0.106093945001152,0.437424165516397,6.47503307069211,6.55684957488243,0.106093945001152
"FBgn0031453",10.32757757125,-0.276597524490411,0.00143682389262446,10.1794766628583,10.4465870892978,0.276597524490411
